tool_id,name,method,frame,frame_ms,n_points,d_axis0_deg,d_axis1_deg,d_axis2_deg,jitter_max_deg,flip,stable,power_iter
T01,long_nose_pliers,기존_PoseStabilizer,59,2.53808,1800,0.0481,0.48,0.4823,0.4823,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,60,2.59367,1802,0.1044,0.3552,0.3702,0.3702,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,61,2.55463,1800,0.1734,0.0183,0.1732,0.1734,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,62,2.57842,1800,0.1334,0.2509,0.284,0.284,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,63,2.62492,1802,0.1093,0.1651,0.1832,0.1832,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,64,2.54425,1800,0.1082,0.183,0.2122,0.2122,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,65,2.57308,1800,0.0474,0.5815,0.5827,0.5827,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,66,2.54383,1800,0.0647,0.0449,0.0748,0.0748,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,67,2.54333,1800,0.1402,0.3995,0.4231,0.4231,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,68,2.57421,1803,0.0031,0.4151,0.4151,0.4151,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,69,2.64421,1800,0.0733,0.2942,0.3031,0.3031,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,70,2.58067,1804,0.151,0.8259,0.8385,0.8385,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,71,2.54779,1801,0.1927,0.4129,0.4549,0.4549,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,72,2.78417,1800,0.135,0.5941,0.6091,0.6091,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,73,2.74596,1800,0.1665,0.5998,0.6219,0.6219,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,74,2.61542,1800,0.1528,0.536,0.5574,0.5574,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,75,2.59854,1802,0.068,0.5896,0.5923,0.5923,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,76,2.54688,1801,0.0247,0.0272,0.0286,0.0286,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,77,2.73275,1800,0.1267,0.1834,0.2221,0.2221,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,78,2.79592,1801,0.1167,0.0,0.1163,0.1167,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,79,2.76308,1805,0.1585,0.4648,0.491,0.491,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,80,2.81662,1800,0.1595,0.3612,0.3943,0.3943,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,81,2.63904,1800,0.1042,0.2035,0.2286,0.2286,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,82,2.63492,1800,0.0058,0.3201,0.32,0.3201,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,83,2.91233,1805,0.0897,0.1315,0.151,0.151,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,84,2.77675,1800,0.0517,0.2401,0.2455,0.2455,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,85,2.77358,1802,0.0334,0.132,0.136,0.136,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,86,2.74342,1800,0.0451,0.6248,0.6264,0.6264,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,87,2.74833,1800,0.0281,0.6338,0.6344,0.6344,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,88,2.91937,1800,0.0095,0.3643,0.3644,0.3644,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,89,2.82171,1802,0.073,0.4324,0.4344,0.4344,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,90,2.63246,1802,0.1166,0.009,0.1144,0.1166,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,91,2.954,1804,0.1068,0.2931,0.3107,0.3107,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,92,2.90871,1800,0.0148,0.6343,0.6344,0.6344,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,93,2.78196,1800,0.1273,0.1937,0.2317,0.2317,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,94,2.78021,1805,0.1725,0.4634,0.4939,0.4939,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,95,2.71717,1800,0.1768,0.2519,0.3061,0.3061,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,96,2.79408,1800,0.0456,0.4435,0.4458,0.4458,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,97,2.74546,1805,0.0173,0.163,0.1624,0.163,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,98,2.77333,1804,0.0069,0.4562,0.4563,0.4563,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,99,2.76921,1801,0.0345,0.4478,0.4491,0.4491,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,100,2.71337,1800,0.0261,0.5435,0.5441,0.5441,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,101,2.78046,1800,0.0633,0.12,0.1353,0.1353,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,102,2.89221,1800,0.0311,0.5044,0.5053,0.5053,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,103,2.74896,1803,0.1466,0.2058,0.2406,0.2406,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,104,2.80096,1800,0.1251,0.0508,0.1306,0.1306,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,105,2.81188,1803,0.1194,0.4132,0.4294,0.4294,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,106,2.75308,1805,0.0413,0.0682,0.056,0.0682,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,107,2.72671,1800,0.0255,0.029,0.0288,0.029,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,108,2.63775,1800,0.0646,0.3668,0.3712,0.3712,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,109,2.79879,1800,0.1071,0.311,0.3267,0.3267,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,110,2.65237,1800,0.0046,0.1856,0.1857,0.1857,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,111,2.63425,1802,0.0532,0.3583,0.3614,0.3614,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,112,2.85108,1802,0.1771,0.223,0.2784,0.2784,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,113,2.7025,1800,0.1867,0.3755,0.4193,0.4193,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,114,2.70079,1800,0.0617,0.0659,0.0898,0.0898,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,115,2.68521,1800,0.0159,0.101,0.1018,0.1018,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,116,2.65504,1800,0.0913,0.289,0.303,0.303,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,117,2.63142,1800,0.0984,0.4106,0.4222,0.4222,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,118,2.74687,1805,0.0806,0.7583,0.7608,0.7608,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,119,2.63608,1800,0.0929,0.601,0.6075,0.6075,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,120,2.54596,1800,0.0082,0.1332,0.1334,0.1334,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,121,2.60925,1800,0.0378,0.0423,0.0566,0.0566,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,122,2.59096,1802,0.0492,0.2452,0.25,0.25,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,123,2.55933,1800,0.0673,0.2099,0.2196,0.2196,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,124,2.58146,1805,0.0816,0.0753,0.1032,0.1032,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,125,2.58575,1800,0.1632,0.3171,0.3566,0.3566,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,126,2.54137,1800,0.0649,1.0012,1.0033,1.0033,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,127,2.57879,1800,0.0239,0.2627,0.2638,0.2638,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,128,2.72179,1800,0.0355,0.397,0.3983,0.3983,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,129,2.71833,1800,0.09,0.6722,0.678,0.678,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,130,2.63183,1805,0.0196,0.3994,0.3997,0.3997,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,131,2.57012,1800,0.05,0.0,0.0487,0.05,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,132,2.6765,1801,0.0384,0.483,0.4821,0.483,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,133,2.55987,1800,0.0949,0.3887,0.4,0.4,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,134,2.59129,1803,0.0633,1.0082,1.0102,1.0102,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,135,2.53758,1804,0.1213,0.6462,0.6535,0.6535,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,136,2.55467,1800,0.0637,0.4789,0.4831,0.4831,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,137,2.613,1805,0.0327,0.3119,0.3103,0.3119,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,138,2.61754,1805,0.0734,0.1603,0.1702,0.1702,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,139,2.56754,1802,0.0109,0.0,0.0,0.0109,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,140,2.53783,1800,0.0298,0.0297,0.0415,0.0415,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,141,2.54737,1800,0.0448,0.7555,0.7566,0.7566,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,142,2.57808,1802,0.0444,0.1059,0.1101,0.1101,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,143,2.58983,1800,0.0507,0.4759,0.4786,0.4786,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,144,2.56721,1800,0.0258,0.1242,0.1257,0.1257,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,145,2.57229,1803,0.0337,0.0524,0.0408,0.0524,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,146,2.58304,1801,0.0292,0.0142,0.021,0.0292,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,147,2.56088,1801,0.1098,0.4461,0.459,0.459,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,148,2.54921,1800,0.0758,0.5801,0.5849,0.5849,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,149,2.54129,1800,0.0733,0.2335,0.2445,0.2445,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,150,2.54558,1800,0.0902,0.5183,0.5261,0.5261,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,151,2.54442,1800,0.089,0.2785,0.2924,0.2924,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,152,2.58362,1800,0.0166,0.4714,0.4716,0.4716,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,153,2.6345,1800,0.0156,0.3842,0.3845,0.3845,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,154,2.53733,1800,0.0528,0.1477,0.1569,0.1569,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,155,2.71442,1800,0.0349,0.1524,0.1564,0.1564,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,156,2.77146,1800,0.0383,0.4374,0.4391,0.4391,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,157,2.60004,1800,0.0425,0.4242,0.4259,0.4259,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,158,2.90829,1800,0.0093,0.1082,0.1086,0.1086,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,159,2.64692,1803,0.0471,0.2355,0.2387,0.2387,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,160,2.57142,1803,0.0872,0.0374,0.0766,0.0872,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,161,2.58133,1800,0.0772,0.5748,0.5797,0.5797,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,162,2.56188,1800,0.032,0.6504,0.6512,0.6512,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,163,2.61625,1803,0.0933,0.1495,0.1665,0.1665,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,164,2.54404,1800,0.0163,0.4772,0.477,0.4772,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,165,2.59296,1804,0.0447,0.2382,0.2412,0.2412,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,166,2.57483,1800,0.0467,0.039,0.0608,0.0608,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,167,2.55071,1805,0.0557,0.3081,0.3067,0.3081,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,168,2.62608,1800,0.0212,0.0967,0.0952,0.0967,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,169,2.57808,1801,0.02,0.1287,0.1271,0.1287,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,170,2.53504,1800,0.0146,0.1382,0.1376,0.1382,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,171,2.57696,1800,0.0397,0.0994,0.1069,0.1069,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,172,2.55888,1800,0.1904,0.3189,0.3712,0.3712,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,173,2.65962,1800,0.013,0.1201,0.1206,0.1206,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,174,2.55887,1800,0.016,0.0201,0.0255,0.0255,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,175,2.73867,1800,0.1162,0.2842,0.3069,0.3069,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,176,2.53938,1802,0.048,0.0431,0.0117,0.048,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,177,2.63854,1803,0.0735,0.0765,0.106,0.106,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,178,2.56817,1800,0.0538,0.5812,0.5836,0.5836,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,179,2.53192,1800,0.098,0.8076,0.8135,0.8135,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,180,2.54092,1805,0.1836,0.582,0.6101,0.6101,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,181,2.58354,1804,0.1511,0.8161,0.8292,0.8292,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,182,2.56017,1800,0.0422,0.0,0.0394,0.0422,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,183,2.69654,1800,0.0577,0.1125,0.1263,0.1263,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,184,2.59533,1800,0.0843,0.2522,0.2654,0.2654,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,185,2.56571,1800,0.0662,0.1525,0.1649,0.1649,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,186,2.54142,1800,0.0554,0.4618,0.4649,0.4649,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,187,2.58329,1800,0.0595,0.1283,0.1412,0.1412,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,188,2.58946,1800,0.0997,0.225,0.2452,0.2452,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,189,2.56133,1800,0.0942,0.5401,0.5482,0.5482,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,190,2.61308,1800,0.0942,0.5076,0.516,0.516,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,191,2.57225,1804,0.0379,0.7204,0.7214,0.7214,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,192,2.64796,1800,0.0399,0.4827,0.4843,0.4843,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,193,2.71642,1800,0.1164,0.1925,0.225,0.225,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,194,2.63508,1802,0.1683,0.4741,0.5029,0.5029,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,195,2.89437,1800,0.1685,0.1007,0.1959,0.1959,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,196,2.57887,1800,0.1709,0.3778,0.4146,0.4146,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,197,2.62162,1804,0.0147,0.3954,0.3956,0.3956,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,198,2.61821,1800,0.1119,0.1213,0.1639,0.1639,0,1,0
T01,long_nose_pliers,기존_PoseStabilizer,199,2.63479,1800,0.0317,0.422,0.423,0.423,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,0,0.08408,1802,0.0,0.0,0.0,0.0,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,1,0.09771,1800,0.242,0.8865,0.8553,0.8865,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,2,0.09421,1800,0.0625,0.2155,0.2063,0.2155,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,3,0.10579,1800,0.0353,0.0347,0.0427,0.0427,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,4,0.09729,1805,0.0839,4.9161,4.9167,4.9167,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,5,0.10792,1801,0.1499,5.2173,5.2195,5.2195,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,6,0.09454,1800,0.0973,0.2465,0.2601,0.2601,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,7,0.09425,1800,0.0508,0.0837,0.0841,0.0841,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,8,0.08958,1804,0.1281,3.1007,3.1024,3.1024,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,9,0.09925,1800,0.0893,3.2509,3.2521,3.2521,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,10,0.09525,1804,0.2711,5.2055,5.2023,5.2055,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,11,0.09933,1804,0.3829,2.6825,2.6723,2.6825,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,12,0.09104,1803,0.0846,12.3797,12.3796,12.3797,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,13,0.09879,1800,0.036,4.0202,4.0202,4.0202,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,14,0.08429,1800,0.0234,0.2486,0.249,0.249,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,15,0.09229,1800,0.0694,0.2211,0.2144,0.2211,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,16,0.08771,1804,0.2062,0.9308,0.9314,0.9314,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,17,0.0915,1800,0.1533,0.9056,0.9063,0.9063,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,18,0.08879,1805,0.0688,3.6718,3.6723,3.6723,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,19,0.08979,1800,0.0782,3.6162,3.6165,3.6165,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,20,0.094,1800,0.0631,0.1041,0.0965,0.1041,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,21,0.10342,1800,0.0286,0.1498,0.1516,0.1516,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,22,0.08233,1802,0.0114,7.3084,7.3084,7.3084,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,23,0.09075,1800,0.04,7.0517,7.0516,7.0517,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,24,0.082,1804,0.1876,0.494,0.4573,0.494,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,25,0.08479,1800,0.192,0.3808,0.3289,0.3808,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,26,0.08983,1802,0.0814,4.8026,4.8024,4.8026,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,27,0.09417,1800,0.1078,5.1739,5.1731,5.1739,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,28,0.09,1800,0.0227,0.2571,0.2576,0.2576,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,29,0.08796,1800,0.0247,0.2981,0.2971,0.2981,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,30,0.08538,1800,0.0622,0.4424,0.4381,0.4424,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,31,0.09267,1804,0.1371,4.4726,4.4718,4.4726,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,32,0.08787,1803,0.202,5.0337,5.0371,5.0371,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,33,0.09112,1800,0.2821,0.9984,1.0286,1.0286,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,34,0.08792,1805,0.322,1.9787,1.999,1.999,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,35,0.0865,1801,0.328,1.4739,1.5001,1.5001,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,36,0.08646,1805,0.2469,11.2463,11.2484,11.2484,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,37,0.09087,1805,0.2128,13.2657,13.2668,13.2668,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,38,0.08496,1805,0.1155,5.3499,5.3487,5.3499,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,39,0.09696,1800,0.1381,2.3619,2.3585,2.3619,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,40,0.08792,1803,0.0907,1.5108,1.5083,1.5108,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,41,0.09158,1800,0.107,2.0721,2.0703,2.0721,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,42,0.08792,1800,0.0642,0.0328,0.0664,0.0664,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,43,0.09104,1800,0.0533,0.2192,0.2245,0.2245,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,44,0.08471,1800,0.0434,0.1896,0.1901,0.1901,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,45,0.10292,1800,0.0241,0.1383,0.1371,0.1383,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,46,0.08842,1800,0.045,0.1899,0.1941,0.1941,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,47,0.09087,1800,0.0849,0.4405,0.4481,0.4481,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,48,0.08929,1804,0.0751,0.7157,0.7149,0.7157,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,49,0.09225,1800,0.1622,0.4132,0.4302,0.4302,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,50,0.09737,1800,0.0657,0.037,0.0752,0.0752,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,51,0.0905,1800,0.051,0.0481,0.0346,0.051,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,52,0.08717,1800,0.0231,0.1109,0.1087,0.1109,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,53,0.09058,1804,0.2843,11.0764,11.0747,11.0764,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,54,0.08833,1801,0.1537,9.6382,9.6373,9.6382,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,55,0.09042,1800,0.1611,1.5851,1.5785,1.5851,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,56,0.08838,1800,0.068,0.2359,0.2279,0.2359,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,57,0.10013,1800,0.0223,0.0521,0.0491,0.0521,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,58,0.09396,1800,0.0614,0.0615,0.0049,0.0615,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,59,0.09183,1800,0.0925,0.0642,0.072,0.0925,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,60,0.08808,1802,0.0398,1.7918,1.7921,1.7921,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,61,0.09158,1800,0.0749,1.8699,1.8694,1.8699,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,62,0.08771,1800,0.0726,0.1831,0.175,0.1831,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,63,0.09408,1802,0.2981,6.427,6.4243,6.427,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,64,0.09371,1800,0.3391,6.5866,6.5875,6.5875,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,65,0.09692,1800,0.114,0.1497,0.1752,0.1752,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,66,0.08533,1800,0.0512,0.315,0.3188,0.3188,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,67,0.09213,1800,0.0492,0.0997,0.1084,0.1084,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,68,0.08775,1803,0.0388,2.7702,2.7702,2.7702,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,69,0.09213,1800,0.022,2.9701,2.9701,2.9701,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,70,0.08346,1804,0.1521,2.2074,2.2061,2.2074,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,71,0.08546,1801,0.1699,0.1661,0.0382,0.1699,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,72,0.09708,1800,0.0714,2.1269,2.1276,2.1276,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,73,0.089,1800,0.0413,0.0538,0.0366,0.0538,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,74,0.08746,1800,0.0706,0.2028,0.1979,0.2028,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,75,0.093,1802,0.1231,0.122,0.0491,0.1231,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,76,0.09571,1801,0.0538,1.1111,1.111,1.1111,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,77,0.09346,1800,0.1062,1.1245,1.1211,1.1245,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,78,0.09317,1801,0.0864,0.7645,0.7682,0.7682,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,79,0.10317,1805,0.1863,11.2233,11.2248,11.2248,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,80,0.09529,1800,0.0733,12.3357,12.3358,12.3358,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,81,0.10829,1800,0.1091,0.1773,0.1946,0.1946,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,82,0.10146,1800,0.0434,0.3008,0.3011,0.3011,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,83,0.10246,1805,0.3607,4.2348,4.2458,4.2458,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,84,0.09862,1800,0.3225,4.087,4.0955,4.0955,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,85,0.09154,1802,0.0402,6.2736,6.2737,6.2737,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,86,0.09037,1800,0.0594,6.4704,6.4706,6.4706,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,87,0.09333,1800,0.0176,0.4369,0.4366,0.4369,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,88,0.09675,1800,0.0275,0.1978,0.1984,0.1984,0,1,0
T01,long_nose_pliers,수정_RealtimePCASmoother,89,0.10154,1802,0.1623,3.7302,3.7272,3.7302,0,1,0
